 038089,7/8/2015	21:00:36,21:03:15,160,LLNGE,052,01.9,9.4,25.9,052
 038249,7/8/2015	21:03:16,21:03:21,6,TFODA,0,66.7,9.9,19.0,000
 038255,7/8/2015	21:03:22,21:03:24,3,SLNGE,014,100.0,7.3,18.5,014
 038258,7/8/2015	21:03:25,21:06:22,178,WHEEL,184,00.0,6.6,12.1,000
 038436,7/8/2015	21:06:23,21:07:12,50,SLNGE,000,22.0,8.0,12.3,000
 038486,7/8/2015	21:07:13,21:07:13,1,WHEEL,002,00.0,8.0,12.3,000
 038487,7/8/2015	21:07:14,21:08:00,47,SLNGE,049,27.7,7.8,6.1,049
 038534,7/8/2015	21:08:01,21:08:59,59,WHEEL,067,00.0,6.5,14.3,000
 038593,7/8/2015	21:09:00,21:09:21,22,SLNGE,029,50.0,7.3,16.8,029
 038615,7/8/2015	21:09:22,21:12:28,187,WHEEL,201,00.0,6.7,10.5,000
 038802,7/8/2015	21:12:29,21:13:48,80,LLNGE,017,13.8,2.9,5.2,017
 038882,7/8/2015	21:13:49,21:14:06,18,TFODA,0,50.0,9.0,15.8,040
 038900,7/8/2015	21:14:07,21:14:15,9,SLNGE,038,55.6,8.9,20.0,038
 038909,7/8/2015	21:14:16,21:15:26,71,WHEEL,080,00.0,7.3,12.0,000
 038980,7/8/2015	21:15:27,21:18:24,178,LLNGE,079,59.6,11.6,24.7,079
 039158,7/8/2015	21:18:25,21:18:49,25,TFODA,0,32.0,11.7,27.0,000
 039183,7/8/2015	21:18:50,21:19:48,59,SLNGE,001,40.7,12.0,27.2,001
 039242,7/8/2015	21:19:49,21:19:51,3,TFODA,0,66.7,11.9,27.0,000
 039245,7/8/2015	21:19:52,21:20:02,11,SLNGE,019,45.5,9.8,22.7,019
 039256,7/8/2015	21:20:03,21:28:16,494,WHEEL,527,00.0,6.8,11.6,000
 039750,7/8/2015	21:28:17,21:29:19,63,LLNGE,015,22.2,6.8,14.2,015
 039813,7/8/2015	21:29:20,21:29:25,6,WHEEL,005,00.0,7.0,15.0,000
 039819,7/8/2015	21:29:26,21:30:06,41,SLNGE,025,58.5,7.4,14.0,025
 039860,7/8/2015	21:30:07,21:33:41,215,WHEEL,256,00.0,7.9,8.7,000
 040075,7/8/2015	21:33:42,21:34:02,21,SLNGE,050,57.1,4.7,8.7,050
 040096,7/8/2015	21:34:03,21:36:15,133,WHEEL,130,00.0,4.7,10.3,000
 040229,7/8/2015	21:36:16,21:41:03,288,LLNGE,096,06.3,3.1,13.7,096
 040517,7/8/2015	21:41:04,21:41:06,3,TFODA,0,33.3,10.0,20.0,002
 040520,7/8/2015	21:41:07,21:41:30,24,SLNGE,026,41.7,6.5,26.0,026
 040544,7/8/2015	21:41:31,21:41:35,5,TFODA,0,00.0,8.6,20.2,008
 040549,7/8/2015	21:41:36,21:41:37,2,SLNGE,000,100.0,10.0,19.0,000
 040551,7/8/2015	21:41:38,21:41:44,7,DWATR,0.020,71.4,6.3,24.6,009
 040558,7/8/2015	21:41:45,21:42:56,72,LLNGE,052,13.9,8.0,7.6,052
 040630,7/8/2015	21:42:57,21:42:57,1,TFODA,0,00.0,7.0,14.8,000
 040631,7/8/2015	21:42:58,21:43:04,7,SLNGE,014,100.0,8.6,17.6,014
 040638,7/8/2015	21:43:05,21:44:08,64,WHEEL,059,00.0,7.9,10.6,000
 040702,7/8/2015	21:44:09,21:46:08,120,LLNGE,000,10.0,8.8,7.8,000
 040822,7/8/2015	21:46:09,21:51:06,298,WHEEL,326,00.0,7.3,9.6,000
 041120,7/8/2015	21:51:07,21:52:52,106,LLNGE,067,06.6,9.4,18.8,067
 041226,7/8/2015	21:52:53,21:52:55,3,EFODA,0.118,33.3,7.1,23.2,007
 041229,7/8/2015	21:52:56,21:53:17,22,SLNGE,023,63.6,11.8,24.3,023
 041251,7/8/2015	21:53:18,21:53:22,5,TFODA,0,60.0,12.5,19.1,000
 041256,7/8/2015	21:53:23,21:55:36,134,LLNGE,052,15.7,4.7,27.2,052
 041390,7/8/2015	21:55:37,22:05:41,605,EFODA,0.085,79.3,11.3,19.8,074
 041995,7/8/2015	22:05:42,22:06:10,29,SLNGE,006,10.3,7.3,20.3,006
 042024,7/8/2015	22:06:11,22:06:16,6,TFODA,0,66.7,7.2,19.3,006
 042031,7/8/2015	22:06:18,22:06:19,2,DWATR,0.151,100.0,7.8,20.3,004
 042033,7/8/2015	22:06:20,22:06:36,17,SLNGE,011,29.4,5.9,22.1,011
 042050,7/8/2015	22:06:37,22:10:29,233,EFODA,0.129,82.0,11.5,19.8,004
 042283,7/8/2015	22:10:30,22:10:33,4,DWATR,0.217,75.0,7.7,20.9,007
 042287,7/8/2015	22:10:34,22:11:47,74,EFODA,0.129,73.0,9.7,20.0,030
 042361,7/8/2015	22:11:48,22:12:54,67,LLNGE,003,00.0,4.0,27.8,003
 042428,7/8/2015	22:12:55,22:12:55,1,TFODA,0,00.0,8.3,20.3,000
 042429,7/8/2015	22:12:56,22:14:09,74,LLNGE,032,06.8,5.6,27.1,032
 042503,7/8/2015	22:14:10,22:14:14,5,EFODA,0.005,60.0,11.4,19.7,000
 042508,7/8/2015	22:14:15,22:14:38,24,SLNGE,016,29.2,10.2,26.1,016
 042532,7/8/2015	22:14:39,22:15:19,41,EFODA,0.165,26.8,9.5,22.1,027
 042573,7/8/2015	22:15:20,22:19:52,273,LLNGE,045,01.5,4.4,27.3,045
 042846,7/8/2015	22:19:53,22:20:18,26,DWATR,0.223,00.0,3.5,26.6,003
 042872,7/8/2015	22:20:19,22:20:50,32,SLNGE,054,09.4,4.9,11.6,054
 042904,7/8/2015	22:20:51,22:20:55,5,TWATR,0,80.0,2.8,19.6,004
 042909,7/8/2015	22:20:56,22:21:32,37,SLNGE,053,43.2,5.1,23.6,053
 042946,7/8/2015	22:21:33,22:21:54,22,DWATR,0.049,72.7,5.3,23.1,021
 042968,7/8/2015	22:21:55,22:28:27,393,LLNGE,154,06.4,7.4,8.5,154
 043361,7/8/2015	22:28:28,22:36:12,465,WHEEL,402,00.0,9.4,10.0,000
 043826,7/8/2015	22:36:13,22:36:32,20,SLNGE,021,50.0,4.7,12.4,021
 043846,7/8/2015	22:36:33,22:42:14,342,WHEEL,311,00.0,5.0,12.1,000
 044188,7/8/2015	22:42:15,22:43:13,59,SLNGE,000,06.8,7.0,11.5,000
 044247,7/8/2015	22:43:14,22:45:15,122,WHEEL,127,00.0,7.0,11.5,000
 044369,7/8/2015	22:45:16,22:45:56,41,SLNGE,045,39.0,6.3,11.2,045
 044410,7/8/2015	22:45:57,22:45:57,1,WHEEL,001,00.0,4.8,5.5,000
 044411,7/8/2015	22:45:58,22:46:21,24,SLNGE,000,37.5,4.8,5.6,000
 044435,7/8/2015	22:46:22,22:48:23,122,WHEEL,113,00.0,8.7,9.0,000
 044557,7/8/2015	22:48:24,22:49:21,58,SLNGE,039,05.2,8.2,11.8,039
 044615,7/8/2015	22:49:22,22:51:02,101,WHEEL,103,00.0,7.5,12.5,000
 044716,7/8/2015	22:51:03,22:51:39,37,SLNGE,000,51.4,7.5,12.5,000
 044753,7/8/2015	22:51:40,22:57:21,342,WHEEL,350,00.0,7.4,11.4,000
 045095,7/8/2015	22:57:22,22:57:42,21,SLNGE,025,28.6,6.3,16.6,025
 045116,7/8/2015	22:57:43,22:58:57,75,WHEEL,069,00.0,6.5,15.2,000
 045191,7/8/2015	22:58:58,23:00:31,94,LLNGE,000,16.0,6.3,11.8,000
 045285,7/8/2015	23:00:32,23:03:42,191,EFODA,0.623,69.6,11.4,18.4,108
 045476,7/8/2015	23:03:43,23:08:48,306,LLNGE,020,01.6,3.3,28.9,020
 045782,7/8/2015	23:08:49,23:09:00,12,DWATR,0.198,00.0,5.3,20.4,001
 045794,7/8/2015	23:09:01,23:10:10,70,LLNGE,011,02.9,4.6,25.9,011
 045864,7/8/2015	23:10:11,23:12:21,131,TWATR,0,38.2,5.1,26.8,058
 045995,7/8/2015	23:12:22,23:13:36,75,LLNGE,115,10.7,7.4,6.5,115
 046070,7/8/2015	23:13:37,23:13:46,10,DWATR,0.149,00.0,4.0,19.1,004
 046080,7/8/2015	23:13:47,23:14:35,49,SLNGE,017,16.3,8.3,24.0,017
 046129,7/8/2015	23:14:36,23:14:45,10,TFODA,0,00.0,12.5,28.1,001
 046139,7/8/2015	23:14:46,23:21:06,381,LLNGE,160,02.9,10.5,6.2,160
 046520,7/8/2015	23:21:07,23:21:07,1,DWATR,0.094,100.0,7.5,21.0,000
 046521,7/8/2015	23:21:08,23:21:57,50,SLNGE,011,16.0,7.1,19.3,011
 046571,7/8/2015	23:21:58,23:21:59,2,TFODA,0,00.0,8.1,18.0,003
 046573,7/8/2015	23:22:00,23:27:48,349,LLNGE,068,02.0,6.6,23.9,068
 046922,7/8/2015	23:27:49,23:35:13,445,WHEEL,379,00.0,7.9,9.3,000
 047367,7/8/2015	23:35:14,23:35:40,27,SLNGE,025,48.1,7.2,11.1,025
 047394,7/8/2015	23:35:41,23:35:49,9,WHEEL,007,00.0,4.0,7.0,000
 047403,7/8/2015	23:35:50,23:36:40,51,SLNGE,005,02.0,5.0,7.0,005
 047454,7/8/2015	23:36:41,23:40:54,254,WHEEL,215,00.0,8.4,9.8,000
 047708,7/8/2015	23:40:55,23:41:29,35,SLNGE,000,25.7,8.5,8.5,000
 047743,7/8/2015	23:41:30,23:47:48,379,WHEEL,356,00.0,8.5,8.5,000
 048122,7/8/2015	23:47:49,23:49:47,119,LLNGE,002,07.6,9.3,8.5,002
 048241,7/8/2015	23:49:48,23:50:10,23,WHEEL,019,00.0,10.8,8.5,000
 048264,7/8/2015	23:50:11,23:50:31,21,SLNGE,019,47.6,10.0,10.0,019
 048285,7/8/2015	23:50:32,23:53:27,176,WHEEL,176,00.0,7.3,12.0,000
 048461,7/8/2015	23:53:28,23:54:14,47,SLNGE,000,00.0,7.3,12.0,000
 048508,7/8/2015	23:54:15,23:57:32,198,WHEEL,197,00.0,6.8,10.9,000
 048706,7/8/2015	23:57:33,23:58:48,76,LLNGE,092,17.1,5.5,7.0,092
 048782,7/8/2015	23:58:49,00:00:06,78,WHEEL,082,00.0,10.0,9.3,000
 048860,7/9/2015	00:00:07,00:00:28,22,SLNGE,022,40.9,7.9,13.3,022
 048882,7/9/2015	00:00:29,00:02:38,130,WHEEL,101,00.0,6.4,9.8,000
 049012,7/9/2015	00:02:39,00:03:07,29,SLNGE,008,27.6,6.4,12.4,008
 049041,7/9/2015	00:03:08,00:03:51,44,WHEEL,016,00.0,7.3,7.5,000
 049085,7/9/2015	00:03:52,00:04:12,21,SLNGE,014,90.5,8.1,9.7,014
 049106,7/9/2015	00:04:13,00:05:48,96,WHEEL,052,00.0,6.5,7.5,000
 049202,7/9/2015	00:05:49,00:11:12,324,LLNGE,036,06.5,8.7,27.2,036
 049526,7/9/2015	00:11:13,00:11:17,5,DWATR,0.092,00.0,7.2,27.0,003
 049531,7/9/2015	00:11:18,00:12:03,46,SLNGE,049,37.0,5.5,21.3,049
 049577,7/9/2015	00:12:04,00:15:36,213,TWATR,0,57.3,5.9,25.6,149
 049790,7/9/2015	00:15:37,00:18:03,147,LLNGE,069,10.2,9.2,16.7,069
 049937,7/9/2015	00:18:04,00:18:23,20,TWATR,0,75.0,5.8,24.0,020
 049957,7/9/2015	00:18:24,00:51:16,1973,LLNGE,285,02.4,8.5,10.5,285
 051930,7/9/2015	00:51:17,00:51:48,32,DWATR,0.063,81.3,5.5,26.1,055
 051962,7/9/2015	00:51:49,01:34:07,2539,LLNGE,040,00.7,9.7,15.6,040
 054501,7/9/2015	01:34:08,01:36:38,151,EFODA,0.008,79.5,9.9,19.4,024
 054652,7/9/2015	01:36:39,01:40:56,258,LLNGE,033,08.1,9.3,12.3,033
 054910,7/9/2015	01:40:57,01:41:07,11,DWATR,0.067,90.9,4.2,18.8,000
 054921,7/9/2015	01:41:08,01:42:12,65,LLNGE,051,21.5,8.6,18.3,051
 054986,7/9/2015	01:42:13,01:42:44,32,DWATR,0.003,53.1,3.7,26.0,005
 055018,7/9/2015	01:42:45,01:47:26,282,LLNGE,034,06.4,5.2,27.9,034
 055300,7/9/2015	01:47:27,01:47:28,2,TWATR,0,100.0,2.6,26.6,001
 055302,7/9/2015	01:47:29,01:49:31,123,LLNGE,035,08.9,3.7,27.2,035
 055425,7/9/2015	01:49:32,01:59:52,621,EFODA,0.038,78.4,10.3,20.0,096
 056047,7/9/2015	01:59:54,01:59:59,6,DWATR,0.122,00.0,6.2,21.3,000
 056053,7/9/2015	02:00:00,02:00:17,18,SLNGE,023,00.0,8.2,25.3,023
 056071,7/9/2015	02:00:18,02:03:06,169,EFODA,0.843,87.0,11.0,20.3,040
 056240,7/9/2015	02:03:07,02:05:23,137,LLNGE,004,01.5,3.8,28.9,004
 056377,7/9/2015	02:05:24,02:05:30,7,DWATR,0.121,00.0,2.8,27.9,000
 056384,7/9/2015	02:05:31,02:07:08,98,LLNGE,020,00.0,3.9,28.0,020
 056482,7/9/2015	02:07:09,02:07:14,6,DWATR,0.207,00.0,5.2,25.9,002
 056488,7/9/2015	02:07:15,02:10:37,203,LLNGE,055,02.0,7.0,12.7,055
 056691,7/9/2015	02:10:38,02:10:39,2,TFODA,0,00.0,4.9,13.4,009
 056693,7/9/2015	02:10:40,02:15:19,280,LLNGE,035,01.1,1.7,27.2,035
 056973,7/9/2015	02:15:20,02:15:37,18,DWATR,0.139,00.0,4.1,27.6,005
 056991,7/9/2015	02:15:38,03:11:01,3324,LLNGE,067,00.2,8.2,10.5,067
 060315,7/9/2015	03:11:02,03:11:03,2,DWATR,0.083,00.0,4.9,28.1,000
 060317,7/9/2015	03:11:04,03:14:32,209,LLNGE,071,02.9,3.7,26.8,071
 060526,7/9/2015	03:14:33,03:14:40,8,DWATR,0.082,00.0,3.3,26.3,004
 060534,7/9/2015	03:14:41,03:40:38,1558,LLNGE,117,00.8,6.0,17.0,117
 062092,7/9/2015	03:40:39,03:40:44,6,DWATR,0.113,00.0,3.2,27.1,003
 062098,7/9/2015	03:40:45,03:42:07,83,LLNGE,084,00.0,5.3,21.8,084
