 154764,7/10/2015	05:25:11,05:25:25,15,SLNGE,030,00.0,9.5,22.0,030
 154779,7/10/2015	05:25:26,05:34:25,540,WHEEL,493,00.0,10.7,11.8,000
 155319,7/10/2015	05:34:26,05:34:47,22,SLNGE,022,63.6,9.5,16.1,022
 155341,7/10/2015	05:34:48,05:35:13,26,TFODA,0,80.8,9.5,19.7,002
 155367,7/10/2015	05:35:14,05:35:25,12,SLNGE,007,100.0,6.4,21.6,007
 155379,7/10/2015	05:35:26,05:36:22,57,IHOME,14.511,00.0,6.0,16.3,000
 155436,7/10/2015	05:36:23,05:36:32,10,SLNGE,004,00.0,6.2,15.9,004
 155446,7/10/2015	05:36:33,05:38:29,117,WHEEL,107,00.0,9.3,10.5,000
 155563,7/10/2015	05:38:30,05:38:50,21,SLNGE,023,66.7,9.2,14.0,023
 155584,7/10/2015	05:38:51,05:44:08,318,WHEEL,300,00.0,9.9,12.0,000
 155902,7/10/2015	05:44:09,05:44:20,12,SLNGE,013,50.0,9.2,13.6,013
 155914,7/10/2015	05:44:21,05:44:24,4,TFODA,0,25.0,10.9,20.4,005
 155918,7/10/2015	05:44:25,05:44:30,6,SLNGE,018,83.3,4.6,11.0,018
 155924,7/10/2015	05:44:31,05:49:41,311,WHEEL,295,00.0,2.3,6.8,000
 156235,7/10/2015	05:49:42,05:49:53,12,SLNGE,000,16.7,2.3,6.8,000
 156247,7/10/2015	05:49:54,05:52:12,139,TFODA,0,64.0,11.0,19.5,017
 156386,7/10/2015	05:52:13,05:52:30,18,SLNGE,018,44.4,6.9,19.7,018
 156404,7/10/2015	05:52:31,05:53:56,86,IHOME,14.445,00.0,5.8,15.5,000
 156490,7/10/2015	05:53:57,05:54:06,10,SLNGE,006,10.0,6.0,15.0,006
 156500,7/10/2015	05:54:07,06:00:50,404,WHEEL,384,00.0,8.0,10.3,000
 156904,7/10/2015	06:00:51,06:01:02,12,SLNGE,014,83.3,8.2,11.4,014
 156916,7/10/2015	06:01:03,06:02:11,69,TFODA,0,81.2,13.4,19.7,009
 156985,7/10/2015	06:02:12,06:02:21,10,SLNGE,016,80.0,6.9,21.0,016
 156995,7/10/2015	06:02:22,06:02:42,21,IHOME,14.468,00.0,6.0,14.8,000
 157016,7/10/2015	06:02:43,06:02:52,10,SLNGE,004,10.0,6.3,14.5,004
 157026,7/10/2015	06:02:53,06:09:44,412,WHEEL,372,00.0,9.8,8.6,000
 157438,7/10/2015	06:09:45,06:09:57,13,SLNGE,004,76.9,9.9,7.5,004
 157451,7/10/2015	06:09:58,06:10:41,44,TFODA,0,34.1,9.9,19.8,031
 157495,7/10/2015	06:10:42,06:10:52,11,SLNGE,016,100.0,7.7,15.8,016
 157506,7/10/2015	06:10:53,06:11:14,22,IHOME,14.430,00.0,7.3,13.3,000
 157528,7/10/2015	06:11:15,06:11:24,10,SLNGE,004,10.0,7.4,12.9,004
 157538,7/10/2015	06:11:25,06:17:10,346,WHEEL,320,00.0,8.5,9.8,000
 157884,7/10/2015	06:17:11,06:17:38,28,SLNGE,035,14.3,9.6,12.5,035
 157912,7/10/2015	06:17:39,06:17:45,7,TFODA,0,85.7,8.5,17.5,011
 157919,7/10/2015	06:17:46,06:17:52,7,SLNGE,019,42.9,6.4,15.8,019
 157926,7/10/2015	06:17:53,06:21:19,207,WHEEL,186,00.0,9.8,11.2,000
 158133,7/10/2015	06:21:20,06:21:34,15,SLNGE,013,60.0,9.7,10.5,013
 158148,7/10/2015	06:21:35,06:24:03,149,TFODA,0,86.6,13.7,20.0,015
 158297,7/10/2015	06:24:04,06:24:21,18,SLNGE,015,72.2,7.2,20.2,015
 158315,7/10/2015	06:24:22,06:24:47,26,IHOME,14.472,00.0,4.5,14.8,000
 158341,7/10/2015	06:24:48,06:24:58,11,SLNGE,006,09.1,5.3,14.0,006
 158352,7/10/2015	06:24:59,06:29:45,287,WHEEL,257,00.0,8.8,10.5,000
 158639,7/10/2015	06:29:46,06:30:20,35,SLNGE,000,14.3,8.8,10.5,000
 158674,7/10/2015	06:30:21,06:33:39,199,WHEEL,185,00.0,8.8,10.5,000
 158873,7/10/2015	06:33:40,06:34:06,27,SLNGE,057,29.6,8.7,11.2,057
 158900,7/10/2015	06:34:07,06:34:47,41,IHOME,14.450,00.0,8.3,7.8,000
 158941,7/10/2015	06:34:48,06:34:55,8,SLNGE,000,00.0,8.3,7.8,000
 158949,7/10/2015	06:34:56,06:36:00,65,TFODA,0,58.5,13.3,19.5,020
 159014,7/10/2015	06:36:01,06:36:23,23,SLNGE,020,43.5,7.2,20.1,020
 159037,7/10/2015	06:36:24,06:37:00,37,WHEEL,033,00.0,6.8,11.8,000
 159074,7/10/2015	06:37:01,06:37:23,23,SLNGE,000,17.4,6.8,11.8,000
 159097,7/10/2015	06:37:24,06:38:08,45,WHEEL,041,00.0,6.8,11.8,000
 159142,7/10/2015	06:38:09,06:39:15,67,LLNGE,000,03.0,6.8,11.8,000
 159209,7/10/2015	06:39:16,06:43:05,230,WHEEL,198,00.0,6.8,11.8,000
 159439,7/10/2015	06:43:06,06:43:44,39,SLNGE,028,20.5,6.0,17.7,028
 159478,7/10/2015	06:43:45,06:43:49,5,EFODA,0.065,60.0,9.3,20.7,001
 159483,7/10/2015	06:43:50,06:43:53,4,SLNGE,011,100.0,9.4,15.9,011
 159487,7/10/2015	06:43:54,06:49:32,339,WHEEL,306,00.0,9.4,9.8,000
 159826,7/10/2015	06:49:33,06:50:30,58,SLNGE,040,34.5,9.3,10.7,040
 159884,7/10/2015	06:50:31,06:56:15,345,WHEEL,318,00.0,7.3,12.5,000
 160229,7/10/2015	06:56:16,06:56:35,20,SLNGE,000,20.0,7.3,12.5,000
 160249,7/10/2015	06:56:36,07:00:19,224,WHEEL,195,00.0,8.6,12.3,000
 160473,7/10/2015	07:00:20,07:02:14,115,LLNGE,037,02.6,8.0,25.6,037
 160588,7/10/2015	07:02:15,07:03:10,56,IHOME,14.402,00.0,6.8,16.8,000
 160644,7/10/2015	07:03:11,07:03:20,10,SLNGE,006,10.0,7.1,15.9,006
 160654,7/10/2015	07:03:21,07:07:55,275,WHEEL,264,00.0,8.5,11.3,000
 160929,7/10/2015	07:07:56,07:08:18,23,SLNGE,020,52.2,7.6,15.5,020
 160952,7/10/2015	07:08:19,07:12:46,268,WHEEL,259,00.0,7.8,18.5,000
 161220,7/10/2015	07:12:47,07:13:50,64,LLNGE,012,06.3,7.8,18.7,012
 161284,7/10/2015	07:13:51,07:14:43,53,EFODA,0.210,71.7,13.2,19.6,006
 161337,7/10/2015	07:14:44,07:15:08,25,SLNGE,025,64.0,7.0,15.5,025
 161362,7/10/2015	07:15:09,07:15:38,30,IHOME,14.459,00.0,5.8,12.0,000
 161392,7/10/2015	07:15:39,07:15:49,11,SLNGE,004,09.1,6.2,11.9,004
 161403,7/10/2015	07:15:50,07:22:00,371,WHEEL,348,00.0,9.3,10.8,000
 161774,7/10/2015	07:22:01,07:22:22,22,SLNGE,015,54.5,9.0,12.3,015
 161796,7/10/2015	07:22:23,07:22:25,3,TFODA,0,33.3,10.3,19.4,000
 161799,7/10/2015	07:22:26,07:22:31,6,SLNGE,014,83.3,9.3,20.4,014
 161805,7/10/2015	07:22:32,07:24:26,115,IHOME,14.417,00.0,9.5,16.3,000
 161920,7/10/2015	07:24:27,07:24:57,31,SLNGE,051,19.4,8.2,11.1,051
 161951,7/10/2015	07:24:58,07:25:28,31,IHOME,14.422,00.0,8.3,10.3,000
 161982,7/10/2015	07:25:29,07:25:57,29,SLNGE,059,20.7,8.3,8.5,059
 162011,7/10/2015	07:25:58,18:35:40,40183,IHOME,14.150,00.0,6.8,11.8,000
 202194,7/10/2015	18:35:41,18:43:21,461,LLNGE,194,06.5,8.0,22.9,194
 202655,7/10/2015	18:43:22,18:43:59,38,TFODA,0,81.6,11.7,19.4,015
 202693,7/10/2015	18:44:00,18:52:05,486,LLNGE,226,04.1,10.4,17.5,226
 203179,7/10/2015	18:52:06,18:52:07,2,EFODA,0.007,100.0,8.5,17.3,002
 203181,7/10/2015	18:52:08,18:55:18,191,LLNGE,044,05.8,7.4,25.7,044
 203372,7/10/2015	18:55:19,18:56:55,97,DWATR,0.061,58.8,5.5,22.1,051
 203469,7/10/2015	18:56:56,19:23:02,1567,LLNGE,176,01.0,6.4,26.3,176
 205036,7/10/2015	19:23:03,19:23:28,26,WHEEL,009,00.0,7.1,10.3,000
 205062,7/10/2015	19:23:29,19:24:15,47,SLNGE,067,68.1,6.8,14.0,067
 205109,7/10/2015	19:24:16,19:24:50,35,WHEEL,022,00.0,10.5,9.5,000
 205144,7/10/2015	19:24:51,19:25:43,53,SLNGE,092,45.3,8.0,19.2,092
 205197,7/10/2015	19:25:44,19:25:47,4,WHEEL,002,00.0,5.5,12.3,000
 205201,7/10/2015	19:25:48,19:26:07,20,SLNGE,033,80.0,5.6,14.8,033
 205221,7/10/2015	19:26:08,19:26:09,2,WHEEL,001,00.0,9.5,10.8,000
 205223,7/10/2015	19:26:10,19:26:18,9,SLNGE,000,66.7,9.5,10.8,000
 205232,7/10/2015	19:26:19,19:26:26,8,EFODA,0.021,100.0,8.9,17.9,014
 205240,7/10/2015	19:26:27,19:26:32,6,TWATR,0,100.0,5.8,20.3,002
 205246,7/10/2015	19:26:33,19:26:55,23,EFODA,0.021,30.4,6.5,22.8,030
 205269,7/10/2015	19:26:56,19:27:01,6,SLNGE,000,66.7,5.6,26.8,000
 205275,7/10/2015	19:27:02,19:27:11,10,TWATR,0,90.0,7.0,26.8,007
 205285,7/10/2015	19:27:12,19:28:18,67,LLNGE,096,25.4,6.1,25.3,096
 205352,7/10/2015	19:28:19,19:28:32,14,TFODA,0,78.6,5.9,25.0,010
 205366,7/10/2015	19:28:33,19:28:37,5,SLNGE,001,80.0,5.5,26.3,001
 205371,7/10/2015	19:28:38,19:28:45,8,TWATR,0,75.0,4.6,26.0,011
 205379,7/10/2015	19:28:46,19:28:50,5,SLNGE,005,80.0,4.8,10.7,005
 205384,7/10/2015	19:28:51,19:28:51,1,WHEEL,001,00.0,4.8,9.8,000
 205385,7/10/2015	19:28:52,19:28:58,7,SLNGE,015,100.0,8.9,8.4,015
 205392,7/10/2015	19:28:59,19:31:26,148,TFODA,0,83.8,12.7,19.9,015
 205540,7/10/2015	19:31:27,19:31:49,23,SLNGE,018,21.7,6.2,20.5,018
 205563,7/10/2015	19:31:50,19:33:18,89,WHEEL,071,00.0,6.0,11.3,000
 205652,7/10/2015	19:33:19,19:33:27,9,SLNGE,003,33.3,6.1,10.8,003
 205661,7/10/2015	19:33:28,19:35:28,121,IHOME,14.110,00.0,6.5,11.3,000
 205782,7/10/2015	19:35:29,19:35:40,12,SLNGE,002,16.7,6.8,11.1,002
 205794,7/10/2015	19:35:41,19:36:37,57,TFODA,0,70.2,8.2,20.3,011
 205851,7/10/2015	19:36:38,19:36:54,17,SLNGE,018,70.6,6.4,16.3,018
 205868,7/10/2015	19:36:55,19:37:25,31,WHEEL,017,00.0,5.3,13.0,000
 205899,7/10/2015	19:37:26,19:37:45,20,SLNGE,000,40.0,5.3,13.0,000
 205919,7/10/2015	19:37:46,19:38:48,63,WHEEL,040,00.0,8.1,11.8,000
 205982,7/10/2015	19:38:49,19:38:55,7,SLNGE,000,28.6,10.8,15.8,000
 205989,7/10/2015	19:38:56,19:39:12,17,TFODA,0,70.6,10.6,19.1,007
 206006,7/10/2015	19:39:13,19:39:37,25,SLNGE,013,96.0,6.6,20.9,013
 206031,7/10/2015	19:39:38,19:40:22,45,IHOME,14.266,00.0,5.8,15.8,000
 206076,7/10/2015	19:40:23,19:40:31,9,SLNGE,000,00.0,5.8,15.8,000
 206085,7/10/2015	19:40:32,19:45:42,311,WHEEL,283,00.0,8.5,10.3,000
 206396,7/10/2015	19:45:43,19:45:52,10,SLNGE,000,30.0,8.5,10.3,000
 206406,7/10/2015	19:45:53,19:46:13,21,TFODA,0,61.9,11.7,19.2,002
 206427,7/10/2015	19:46:14,19:46:31,18,SLNGE,032,33.3,8.7,21.5,032
 206445,7/10/2015	19:46:32,19:49:05,154,WHEEL,145,00.0,10.5,12.2,000
 206599,7/10/2015	19:49:06,19:49:24,19,SLNGE,002,26.3,9.5,11.6,002
 206618,7/10/2015	19:49:25,19:50:14,50,EFODA,0.264,66.0,13.0,19.8,010
 206668,7/10/2015	19:50:15,19:50:21,7,SLNGE,024,100.0,7.9,21.1,024
 206675,7/10/2015	19:50:22,19:54:56,275,WHEEL,265,00.0,8.3,12.3,000
 206950,7/10/2015	19:54:57,19:55:20,24,SLNGE,000,33.3,6.0,12.0,000
 206974,7/10/2015	19:55:21,19:58:41,201,TFODA,0,89.1,9.6,20.3,010
 207175,7/10/2015	19:58:42,19:59:02,21,SLNGE,017,33.3,6.2,20.7,017
 207196,7/10/2015	19:59:03,20:04:01,299,IHOME,14.327,00.0,9.5,11.3,000
 207495,7/10/2015	20:04:02,20:04:12,11,SLNGE,002,09.1,9.6,10.9,002
 207506,7/10/2015	20:04:13,20:08:35,263,WHEEL,243,00.0,9.3,9.3,000
 207769,7/10/2015	20:08:36,20:08:58,23,SLNGE,028,65.2,8.0,11.8,028
 207792,7/10/2015	20:08:59,20:08:59,1,TFODA,0,100.0,10.0,19.0,000
 207793,7/10/2015	20:09:00,20:09:07,8,SLNGE,007,87.5,10.5,14.4,007
 207801,7/10/2015	20:09:08,20:13:14,247,WHEEL,248,00.0,9.0,12.0,000
 208048,7/10/2015	20:13:15,20:13:23,9,SLNGE,008,66.7,9.1,10.9,008
 208057,7/10/2015	20:13:24,20:16:20,177,TFODA,0,74.6,9.5,20.2,025
 208234,7/10/2015	20:16:21,20:16:36,16,SLNGE,014,18.8,5.4,19.3,014
 208250,7/10/2015	20:16:37,20:24:19,463,WHEEL,582,00.0,6.7,8.9,000
 208713,7/10/2015	20:24:20,20:24:21,2,TFODA,0,100.0,9.3,13.6,008
 208715,7/10/2015	20:24:22,20:26:58,157,WHEEL,582,00.0,9.2,15.4,000
 208872,7/10/2015	20:26:59,20:27:09,11,SLNGE,007,81.8,8.5,14.8,007
 208883,7/10/2015	20:27:10,20:27:16,7,EFODA,0.010,14.3,7.4,19.5,010
 208890,7/10/2015	20:27:17,20:27:20,4,SLNGE,011,25.0,8.5,19.3,011
 208894,7/10/2015	20:27:21,20:28:53,93,WHEEL,096,00.0,10.3,12.3,000
 208987,7/10/2015	20:28:54,20:29:18,25,SLNGE,000,40.0,10.3,12.3,000
 209012,7/10/2015	20:29:19,20:31:28,130,TFODA,0,65.4,14.1,19.5,014
 209142,7/10/2015	20:31:29,20:31:47,19,SLNGE,017,31.6,5.6,20.3,017
 209161,7/10/2015	20:31:48,20:32:01,14,THOME,0,00.0,5.8,16.0,000
 209175,7/10/2015	20:32:02,20:32:11,10,SLNGE,006,10.0,6.0,15.5,006
 209185,7/10/2015	20:32:12,20:40:15,484,WHEEL,490,00.0,7.2,11.4,000
 209669,7/10/2015	20:40:16,20:40:25,10,SLNGE,000,70.0,6.5,12.0,000
 209679,7/10/2015	20:40:26,20:41:08,43,EFODA,0.365,51.2,12.0,19.3,018
 209722,7/10/2015	20:41:09,20:41:17,9,SLNGE,004,66.7,10.4,20.0,004
 209731,7/10/2015	20:41:18,20:41:18,1,DWATR,0.029,00.0,6.5,22.8,000
 209732,7/10/2015	20:41:19,20:41:33,15,SLNGE,018,13.3,5.5,24.7,018
 209747,7/10/2015	20:41:34,20:42:36,63,WHEEL,070,00.0,5.8,12.5,000
 209810,7/10/2015	20:42:37,20:43:05,29,SLNGE,000,27.6,5.8,12.5,000
 209839,7/10/2015	20:43:06,20:47:44,279,WHEEL,284,00.0,7.7,9.8,000
 210118,7/10/2015	20:47:45,20:47:53,9,SLNGE,000,77.8,8.3,9.0,000
 210127,7/10/2015	20:47:54,20:48:48,55,TFODA,0,47.3,12.0,19.3,021
 210182,7/10/2015	20:48:49,20:51:35,167,LLNGE,060,15.0,6.0,21.7,060
 210349,7/10/2015	20:51:36,20:52:30,55,IHOME,14.219,00.0,5.3,15.0,000
 210404,7/10/2015	20:52:31,20:52:45,15,SLNGE,011,33.3,6.1,12.4,011
 210419,7/10/2015	20:52:46,20:59:45,420,WHEEL,390,00.0,7.7,9.0,000
 210839,7/10/2015	20:59:46,21:00:16,31,SLNGE,069,58.1,7.2,16.1,069
 210870,7/10/2015	21:00:17,21:05:45,329,WHEEL,326,00.0,8.3,15.8,000
 211199,7/10/2015	21:05:46,21:07:52,127,LLNGE,032,10.2,5.3,24.4,032
 211326,7/10/2015	21:07:53,21:08:50,58,IHOME,14.225,00.0,7.8,9.8,000
 211384,7/10/2015	21:08:51,21:09:01,11,SLNGE,001,09.1,7.9,9.6,001
 211395,7/10/2015	21:09:02,21:16:40,459,WHEEL,424,00.0,9.0,10.4,000
 211854,7/10/2015	21:16:41,21:17:48,68,LLNGE,032,23.5,5.9,21.1,032
 211922,7/10/2015	21:17:49,21:25:31,463,WHEEL,432,00.0,5.7,14.7,000
 212385,7/10/2015	21:25:32,21:25:57,26,SLNGE,000,50.0,7.0,17.5,000
 212411,7/10/2015	21:25:58,21:28:31,154,WHEEL,158,00.0,9.5,9.2,000
 212565,7/10/2015	21:28:32,21:29:09,38,SLNGE,036,23.7,7.6,18.8,036
 212603,7/10/2015	21:29:10,21:33:54,285,WHEEL,282,00.0,8.2,10.5,000
 212888,7/10/2015	21:33:55,21:35:01,67,LLNGE,091,22.4,6.5,21.6,091
 212955,7/10/2015	21:35:02,21:35:24,23,WHEEL,016,00.0,4.0,13.3,000
 212978,7/10/2015	21:35:25,21:35:37,13,SLNGE,005,61.5,3.7,11.7,005
 212991,7/10/2015	21:35:38,21:35:47,10,TWATR,0,100.0,4.0,22.0,020
 213001,7/10/2015	21:35:48,21:35:52,5,SLNGE,021,60.0,6.7,20.9,021
 213006,7/10/2015	21:35:53,21:46:10,618,WHEEL,602,00.0,7.8,9.1,000
 213624,7/10/2015	21:46:11,21:46:30,20,SLNGE,017,15.0,6.7,15.9,017
 213644,7/10/2015	21:46:31,21:46:38,8,TFODA,0,12.5,10.5,21.5,008
 213652,7/10/2015	21:46:39,21:47:49,71,LLNGE,067,05.6,6.4,22.9,067
 213723,7/10/2015	21:47:50,21:48:40,51,TFODA,0,86.3,10.1,19.6,001
 213774,7/10/2015	21:48:41,21:50:16,96,LLNGE,086,22.9,9.6,21.5,086
 213870,7/10/2015	21:50:17,21:55:23,307,WHEEL,287,00.0,9.8,8.3,000
 214177,7/10/2015	21:55:24,21:55:41,18,SLNGE,020,22.2,7.8,10.8,020
 214195,7/10/2015	21:55:42,22:00:39,298,TFODA,0,71.1,13.1,19.4,019
 214493,7/10/2015	22:00:40,22:02:40,121,LLNGE,020,02.5,6.0,24.1,020
 214614,7/10/2015	22:02:41,22:06:55,255,IHOME,14.449,00.0,6.3,15.8,000
 214869,7/10/2015	22:06:56,22:07:05,10,SLNGE,004,10.0,6.5,15.4,004
 214879,7/10/2015	22:07:06,22:17:08,603,WHEEL,578,00.0,9.4,10.6,000
 215482,7/10/2015	22:17:09,22:17:41,33,SLNGE,044,33.3,7.8,18.7,044
 215515,7/10/2015	22:17:42,22:18:09,28,EFODA,0.085,53.6,10.5,19.6,006
 215543,7/10/2015	22:18:10,22:22:37,268,LLNGE,039,05.6,5.6,24.2,039
 215811,7/10/2015	22:22:38,22:35:36,779,WHEEL,750,00.0,6.9,11.6,000
 216590,7/10/2015	22:35:37,22:37:25,109,LLNGE,047,08.3,4.4,23.0,047
 216699,7/10/2015	22:37:26,22:38:05,40,IHOME,14.565,00.0,5.8,12.3,000
 216739,7/10/2015	22:38:06,22:38:14,9,SLNGE,000,00.0,5.8,12.3,000
 216748,7/10/2015	22:38:15,22:47:51,577,WHEEL,543,00.0,9.1,11.5,000
 217325,7/10/2015	22:47:52,22:48:43,52,SLNGE,039,19.2,6.3,19.9,039
 217377,7/10/2015	22:48:44,22:55:02,379,WHEEL,376,00.0,8.8,10.3,000
 217756,7/10/2015	22:55:03,22:55:45,43,SLNGE,017,34.9,8.0,13.5,017
 217799,7/10/2015	22:55:46,22:55:50,5,THOME,0,00.0,5.8,17.5,000
 217804,7/10/2015	22:55:51,22:56:00,10,SLNGE,007,10.0,6.0,16.8,007
 217814,7/10/2015	22:56:01,22:58:30,150,WHEEL,157,00.0,8.3,10.8,000
 217964,7/10/2015	22:58:31,22:59:13,43,SLNGE,034,20.9,5.6,20.0,034
 218007,7/10/2015	22:59:14,22:59:37,24,IHOME,14.530,00.0,6.3,16.3,000
 218031,7/10/2015	22:59:38,22:59:47,10,SLNGE,006,10.0,6.4,15.7,006
 218041,7/10/2015	22:59:48,23:03:01,194,WHEEL,198,00.0,7.3,10.5,000
 218235,7/10/2015	23:03:02,23:03:21,20,SLNGE,043,70.0,7.6,13.9,043
 218255,7/10/2015	23:03:22,23:11:50,509,WHEEL,496,00.0,8.6,8.8,000
 218764,7/10/2015	23:11:51,23:12:32,42,SLNGE,033,33.3,6.1,20.1,033
 218806,7/10/2015	23:12:33,23:13:19,47,IHOME,14.472,00.0,6.0,15.3,000
 218853,7/10/2015	23:13:20,23:13:29,10,SLNGE,003,10.0,6.2,15.0,003
 218863,7/10/2015	23:13:30,23:18:29,300,WHEEL,296,00.0,7.1,13.2,000
 219163,7/10/2015	23:18:30,23:18:40,11,SLNGE,006,63.6,6.2,12.9,006
 219174,7/10/2015	23:18:41,23:18:43,3,TFODA,0,66.7,8.2,15.6,006
 219177,7/10/2015	23:18:44,23:18:52,9,SLNGE,021,33.3,5.7,19.9,021
 219186,7/10/2015	23:18:53,23:27:34,522,WHEEL,520,00.0,6.9,12.3,000
 219708,7/10/2015	23:27:35,23:27:44,10,SLNGE,012,100.0,7.5,14.2,012
 219718,7/10/2015	23:27:45,23:27:45,1,TFODA,0,00.0,9.0,17.0,000
 219719,7/10/2015	23:27:46,23:27:48,3,SLNGE,006,66.7,8.8,16.4,006
 219722,7/10/2015	23:27:49,23:27:59,11,THOME,0,09.1,9.3,13.5,000
 219733,7/10/2015	23:28:00,23:28:09,10,SLNGE,002,10.0,9.3,13.4,002
 219743,7/10/2015	23:28:10,23:32:53,284,WHEEL,293,00.0,10.0,12.0,000
 220027,7/10/2015	23:32:54,23:33:06,13,SLNGE,013,84.6,9.6,13.0,013
 220040,7/10/2015	23:33:07,23:33:09,3,TFODA,0,00.0,11.2,19.6,001
 220043,7/10/2015	23:33:10,23:33:18,9,SLNGE,021,33.3,9.4,22.4,021
 220052,7/10/2015	23:33:19,23:39:20,362,WHEEL,361,00.0,9.7,10.5,000
 220414,7/10/2015	23:39:21,23:39:28,8,SLNGE,000,75.0,10.0,10.3,000
 220422,7/10/2015	23:39:29,23:42:59,211,EFODA,0.153,73.0,11.7,19.5,017
 220633,7/10/2015	23:43:00,23:43:15,16,SLNGE,011,25.0,5.9,20.6,011
 220649,7/10/2015	23:43:16,23:45:22,127,IHOME,14.452,00.0,5.8,16.5,000
 220776,7/10/2015	23:45:23,23:45:31,9,SLNGE,003,00.0,5.8,16.2,003
 220785,7/10/2015	23:45:32,23:58:41,790,WHEEL,749,00.0,6.3,13.9,000
 221575,7/10/2015	23:58:42,00:00:17,96,LLNGE,135,21.9,6.5,11.2,135
 221671,7/11/2015	00:00:18,00:00:19,2,TFODA,0,100.0,6.0,28.5,009
 221673,7/11/2015	00:00:20,00:00:52,33,SLNGE,065,57.6,11.1,17.9,065
 221706,7/11/2015	00:00:53,00:00:54,2,TWATR,0,50.0,5.5,27.5,002
 221708,7/11/2015	00:00:55,00:01:07,13,SLNGE,025,61.5,5.7,26.9,025
 221721,7/11/2015	00:01:08,00:01:09,2,TFODA,0,00.0,11.0,18.1,001
 221723,7/11/2015	00:01:10,00:04:00,171,LLNGE,202,26.3,5.0,21.2,202
 221894,7/11/2015	00:04:01,00:05:33,93,IHOME,14.461,00.0,7.0,10.3,000
 221987,7/11/2015	00:05:34,00:05:43,10,SLNGE,001,10.0,7.1,10.3,001
 221997,7/11/2015	00:05:44,00:09:49,246,WHEEL,229,00.0,8.4,8.1,000
 222243,7/11/2015	00:09:50,00:09:59,10,SLNGE,001,90.0,7.4,7.0,001
 222253,7/11/2015	00:10:00,00:11:20,81,TFODA,0,93.8,8.9,20.0,015
 222334,7/11/2015	00:11:21,00:12:16,56,SLNGE,006,08.9,6.6,25.5,006
 222390,7/11/2015	00:12:17,00:12:28,12,TFODA,0,66.7,9.4,20.3,008
 222402,7/11/2015	00:12:29,00:12:49,21,SLNGE,014,81.0,7.0,20.9,014
 222423,7/11/2015	00:12:50,00:22:18,569,WHEEL,551,00.0,8.2,10.5,000
 222992,7/11/2015	00:22:19,00:22:30,12,SLNGE,002,100.0,7.9,7.3,002
 223004,7/11/2015	00:22:31,00:22:40,10,EFODA,0.018,80.0,10.4,18.2,011
 223014,7/11/2015	00:22:41,00:22:53,13,SLNGE,009,15.4,6.4,20.2,009
 223027,7/11/2015	00:22:54,00:23:02,9,THOME,0,00.0,5.5,15.3,000
 223036,7/11/2015	00:23:03,00:23:11,9,SLNGE,004,00.0,5.7,14.9,004
 223045,7/11/2015	00:23:12,00:25:36,145,WHEEL,151,00.0,7.5,12.0,000
 223190,7/11/2015	00:25:37,00:26:01,25,SLNGE,022,52.0,8.3,10.8,022
 223215,7/11/2015	00:26:02,00:28:52,171,WHEEL,174,00.0,9.0,12.8,000
 223386,7/11/2015	00:28:53,00:29:00,8,SLNGE,006,37.5,8.9,12.1,006
 223394,7/11/2015	00:29:01,00:29:58,58,TFODA,0,65.5,12.3,19.3,015
 223452,7/11/2015	00:29:59,00:34:14,256,LLNGE,024,02.0,7.8,23.7,024
 223708,7/11/2015	00:34:15,00:36:20,126,IHOME,14.746,00.0,7.3,13.8,000
 223834,7/11/2015	00:36:21,00:36:30,10,SLNGE,002,10.0,7.4,13.5,002
 223844,7/11/2015	00:36:31,00:50:27,837,WHEEL,790,00.0,8.1,11.8,000
 224681,7/11/2015	00:50:28,00:50:55,28,SLNGE,061,67.9,7.1,13.8,061
 224709,7/11/2015	00:50:56,00:55:57,302,WHEEL,299,00.0,7.0,11.8,000
 225011,7/11/2015	00:55:58,00:58:59,182,LLNGE,031,06.0,6.4,21.4,031
 225193,7/11/2015	00:59:00,01:00:01,62,IHOME,14.749,00.0,7.0,15.8,000
 225255,7/11/2015	01:00:02,01:00:10,9,SLNGE,000,00.0,7.0,15.8,000
 225264,7/11/2015	01:00:11,01:12:12,722,WHEEL,689,00.0,7.1,10.7,000
 225986,7/11/2015	01:12:13,01:12:40,28,SLNGE,039,32.1,6.6,18.3,039
 226014,7/11/2015	01:12:41,01:18:39,359,WHEEL,357,00.0,7.6,8.0,000
 226373,7/11/2015	01:18:40,01:21:05,146,LLNGE,049,04.1,6.5,22.6,049
 226519,7/11/2015	01:21:06,01:21:27,22,IHOME,14.780,00.0,5.8,13.5,000
 226541,7/11/2015	01:21:28,01:21:36,9,SLNGE,002,00.0,5.9,13.3,002
 226550,7/11/2015	01:21:37,01:34:11,755,WHEEL,717,00.0,8.1,10.6,000
 227305,7/11/2015	01:34:12,01:35:11,60,SLNGE,066,21.7,8.5,20.1,066
 227365,7/11/2015	01:35:12,01:38:56,225,WHEEL,227,00.0,6.0,12.5,000
 227590,7/11/2015	01:38:57,01:39:19,23,SLNGE,030,56.5,6.2,12.9,030
 227613,7/11/2015	01:39:20,01:57:58,1119,WHEEL,1112,00.0,8.0,13.7,000
 228732,7/11/2015	01:57:59,01:58:27,29,SLNGE,038,41.4,9.0,12.9,038
 228761,7/11/2015	01:58:28,02:01:38,191,WHEEL,187,00.0,9.6,10.3,000
 228952,7/11/2015	02:01:39,02:01:46,8,SLNGE,000,75.0,7.8,7.9,000
